attribution,collection,documentation-url,endpoint,licence,organisation,pipelines,entry-date,start-date,end-date
crown-copyright,permitted-development-right,,3f24e5f4df068cc83e4c7aafc67419aa55b87cddb9d075bb578dc4ba3070908a,ogl3,government-organisation:D4,permitted-development-right,2021-03-24,2021-03-24,
